confintID,intyear,endint,locationid1,conflictID,external_nameid,actorID,support,country1,external_name,rebel,direct,directdate,directyear,directsource,directtext,directnote,proxy,proxydate,proxyyear,proxysource,proxytext,proxynote,indirect,indirectdate,indirectyear,indirectsource,indirecttext,indirectnote,covert,covertdate,covertyear,covertsource,coverttext,covertnote,threat,threatdate,threatyear,threatsource,threattext,threatnote,ambiguous,ambiguousdate,ambiguousyear,ambiguoussource,ambiguoustext,ambiguousnote,startdate,startdate2,ependdate,starty,startm,startd,st2y,st2m,st2d,endy,endm,endd,related,coder,alleged
305,1981,1988,700,137,770,1139,2,Afghanistan,Pakistan,Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,1,1982,1982,"""An Intelligence Assessment, July 1982""",,"Shellings of border stations, etc.",1,Early 1980s,1981,"Mitrokhin, pp. 355-67; ""KGB Active Measures in Southwest Asia in 1980-82 ,"" April, 2004, History and Public Policy Program Digital Archive, Contributed to CWIHP by Vasili Mitrokhin and first published in CWIHP Bulletin 14/15. https://digitalarchive.wilsoncenter.org/document/110013",,Support for rebel groups in Pakistan. Proxy year coded as first year of operations TORKHAM and GVADAR.,0,0,,,,,1,1981,1981,"Mitrokhin, pp. 355-67; ""KGB Active Measures in Southwest Asia in 1980-82 ,"" April, 2004, History and Public Policy Program Digital Archive, Contributed to CWIHP by Vasili Mitrokhin and first published in CWIHP Bulletin 14/15. https://digitalarchive.wilsoncenter.org/document/110013",,"Assassination attempts against Zia, but also broader active measure operations (TORKHAM and GVADAR).",1,07/13/1987,1987,"""Afghan Envoy Warns Pakistan Against Rebel Attacks,"" UIP, 7/13/1987","""Afghanistan will attack Moslem rebel bases in neighboring Pakistan unless the guerrillas halt rocket barrages on the capital Kabul, the Afghan ambassador to India warned.""",Numerous,0,0,,,,,1975-12-31,1978-04-27,,1975,12,31,1978,4,27,,,,,hil,0
306,1980,2009,700,137,770,1141,2,Afghanistan,Pakistan,Hizb-i Islami-yi Afghanistan,1,1982,1982,"""An Intelligence Assessment, July 1982""",,"Shellings of border stations, etc.",1,Early 1980s,1981,"Mitrokhin, pp. 355-67; ""KGB Active Measures in Southwest Asia in 1980-82 ,"" April, 2004, History and Public Policy Program Digital Archive, Contributed to CWIHP by Vasili Mitrokhin and first published in CWIHP Bulletin 14/15. https://digitalarchive.wilsoncenter.org/document/110013",,Support for rebel groups in Pakistan. Proxy year coded as first year of operations TORKHAM and GVADAR.,1,10/22/2001,2001,"Anti-U.S. protesters attack Coca-Cola plant. Telegraph Herald (Dubuque, IA).","""Maoist guerillas protesting the U.S. strikes against Afghanistan attacked a Coca-Cola plant in southern India on Sunday, blasting dynamite and causing significant damage to the facility.""",Indian (Afghanistan ally) guerillas attack U.S. (Pakistan ally). This might more accurately be described as indirect proxy retaliation.,1,1981,1981,"Mitrokhin, pp. 355-67; ""KGB Active Measures in Southwest Asia in 1980-82 ,"" April, 2004, History and Public Policy Program Digital Archive, Contributed to CWIHP by Vasili Mitrokhin and first published in CWIHP Bulletin 14/15. https://digitalarchive.wilsoncenter.org/document/110013",,"Assassination attempts against Zia, but also broader active measure operations (TORKHAM and GVADAR).",1,"07/13/1987,09/24/2001",1987,"""Afghan Envoy Warns Pakistan Against Rebel Attacks,"" UIP, 7/13/1987, ""AFGHANISTAN (Ulema pledge to declare holy war if Afghanistan attacked)."" The Pakistan Newswire. ","""Afghanistan will attack Moslem rebel bases in neighboring Pakistan unless the guerrillas halt rocket barrages on the capital Kabul, the Afghan ambassador to India warned."" ""Ulema under the banner of Afghan Defence Council Monday warned United States against an attack on Afghanistan and said they would declare holy war against aggressors if the decision is not reviewed and reversed. Addressing a press conference here, the ulema said jihad becomes incumbent on all the Muslims when an Islamic country faces aggression. Leader of the Afghan Jihad Council Qazi while speaking on the occasion said the US activities are not only against Afghanistan, but against the entire islamic ummah. He alleged that the US wants to turn Pakistan into a battle-field and destroy its nuclear installations.""",,1,07/08/2003,2003,"(July 8, 2003). Afghanistan:Attack on Pakistani Embassy. Facts on File World News Digest. ","""Several hundred protesters in Kabul, Afghanistan's capital, July 8 stormed the Pakistani embassy during a second day of demonstrations over clashes between Afghan and Pakistani troops on the countries' disputed border.The Afghan government contended that Pakistan was allowing Afghanistan's deposed Taliban militia and other Islamic extremists to use its territory to stage cross-border attacks.""","Some border clashes between Afghanistan and Pakistan, but unclear who started it. Also, date is of protester actions, not the clashes.",1975-12-31,1978-04-27,,1975,12,31,1978,4,27,,,,,"hil, ms",0
307,1993,1995,700,137,770,1144,2,Afghanistan,Pakistan,Junbish-i Milli-yi Islami,0,0,,,,,1,02/24/1994,1994,"(February 25, 1994). Pakistani security forces exchange fire across Afghan border. Agence France Presse -- English.","""Pakistani security forces exchanged gunfire with unidentified Afghan assailants at the Torkham border post, as Islamabad temporarily closed its embassy in Kabul, officials said Friday,""",No instances in UCDP,0,0,,,,,0,0,,,,,0,0,,,,,1,02/23/1994; 03/22-27/1993,1993,"(February 23, 1994). Kabul regrets killing of gunmen at its Islamabad embassy: radio. Agence France Presse -- English., BY ANWAR IQBAL. (March 27, 1993, Saturday, BC cycle). Afghan mujahideens said to kill 17, kidnap 26 in Pakistan. United Press International. ","""The Afghan government regretted the killing of three gunmen at the Afghan embassy in Islamabad but condemned them for taking children hostage, Radio Kabul said Wednesday. An official Afghan government statement termed the hostage-taking ""an attempt to damage relations"" between Pakistan and Afghanistan, the state-run radio said in a broadcast monitored here,""                                                                                                                                                                ""Pakistani officials said Saturday that Afghan mujahideen guerrillas demanding thousands of dollars for returning two U.S.-made Stinger anti-aircraft missiles, killed 17 Pakistanis and kidnapped 26 soldiers to avenge a raid on their camp. Using him as a bait, according to Pakistani sources, the Afghans invited officials for talks,""                                                                                                                                                                                               ",Is this ambiguous or proxy?,1975-12-31,1978-04-27,,1975,12,31,1978,4,27,,,,,"hil, ms",0
308,1995,1996,700,137,770,1146,2,Afghanistan,Pakistan,Taleban,0,0,,,,,1,12/22/1995,1995,"(December 22, 1995, Friday,). Afghanistan denies hand in car bomb attack in Pakistani city. Deutsche Presse-Agentur. ","""Afghanistan Friday denied that it sponsored the car bomb attack in the Pakistani city of Peshawar which killed at least 42 persons and wounded 67... All Afghan resistance groups used Peshawar as a base for their U.S.-backed, anti-communist ""jihad"" (holy war) and 1.3 million Afghan refugees from that war continue to live in and around the city after it was won because of the subsequent bloody power struggle among the groups... The present rulers in Kabul became a suspect in the eyes of some Pakistanis for the latest, and most devastating, attack because the regime of President Burhanuddin Rabbani has been openly accusing Pakistan of sponsoring its enemies, particularly the Taleban militia now besieging Kabul.""",No instances in UCDP,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-31,1978-04-27,,1975,12,31,1978,4,27,,,,,"hil, ms",0
309,2001,2001,700,137,900,1147,3,Afghanistan,Australia,UIFSA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1975-12-31,1978-04-27,,1975,12,31,1978,4,27,,,,,hil,0
310,1983,1984,750,139,771,1148,2,India,Bangladesh,TNV,1,4/24/1984,1984,"Claiborne, Wiiliam. “2 Indians Wounded In Clash at Border With Bangladesh.” New York Times, LexisNexis, 24 Apr. 1984, www-lexisnexis-com.ezproxy.lib.utexas.edu/lnacui2api/results/docview/docview.do?docLinkInd=true&risb=21_T26724612790&format=GNBFI&sort=RELEVANCE&startDocNo=1&resultsUrlKey=29_T26724612794&cisb=22_T26724612793&treeMax=true&treeWidth=0&csi=8075&docNo=7.","A long-simmering dispute between India and Bangladesh over the construction of a 2,500-mile-long border fence between the two countries erupted into fighting for the second time in four days today, and two Indian border policemen were injured.",Contention started in 1983 over illegal immigration and student clashes.,0,0,,0,0,0,0,0,,,,,0,0,,0,0,0,0,0,,0,0,0,1,5/2/1984,1984,"Hasan, Saeed. “Bombs Kill One, Injure 19 Before Speech By Opposition Leader.” The Associated Press, LexisNexis, 2 May 1984. https://advance-lexis-com.ezproxy.lib.utexas.edu/document/?pdmfid=1516831&crid=c3a42196-70b3-48d6-9bcc-90110be38251&pddocfullpath=%2Fshared%2Fdocument%2Fnews%2Furn%3AcontentItem%3A3SJ4-HYC0-0011-64FK-00000-00&pddocid=urn%3AcontentItem%3A3SJ4-HYC0-0011-64FK-00000-00&pdcontentcomponentid=304478&pdteaserkey=sr5&pditab=allpods&ecomp=3fyk&earg=sr5&prid=be356c1c-4c80-4573-b8db-61629b41f227","“Mushtaq, who was president of Bangladesh for three months in 1975, was not hurt. In his 35-minute speech, he attacked ""the agents of India"" and said they were responsible for the blasts.”","Conflict over fence along Indian-Bangladeshi border, Bangladeshi accuse India of bombing",1979-07-09,1979-12-31,,1979,7,9,1979,12,31,,,,,"kv, ep",0
311,2001,2004,750,139,771,1150,2,India,Bangladesh,NLFT,1,4/26/2001,2001,"NYT, Dugger, Celia W. “16 Indian Soldiers Are Victims in Bangladesh Border Skirmish.” The New York Times, The New York Times, 25 Apr. 2001, www.nytimes.com/2001/04/26/world/16-indian-soldiers-are-victims-in-bangladesh-border-skirmish.html.","A border skirmish between India and Bangladesh two generally friendly nations -- turned into something uglier over the weekend, after Bangladesh returned the bodies of 16 Indian soldiers and India charged that some of them had been mutilated and shot through the eyes",Multiple instances of skirmishes on the border after this one,0,0,,0,0,0,0,0,,,,,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1979-07-09,1979-12-31,,1979,7,9,1979,12,31,,,,,"kv, ep",0
312,1982,1990,93,140,2,1620,3,Nicaragua,United States,Contras/FDN,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,8/5/1985,1985,"""Sympathizers would retaliate Nicaragua hints at U.S. targets,"" Globe and Mail, 8/5/1985","""Revolutionary groups have pledged to attack U.S. targets throughout the Western hemisphere if the United States intervenes militarily in Nicaragua, Interior Minister Tomas Borge says.""",Implicit threat of proxy retaliation.,1974-12-27,1977-10-10,,1974,12,27,1977,10,10,,,,,hil,0
313,1978,1979,93,140,40,1619,2,Nicaragua,Cuba,FSLN,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1974-12-27,1977-10-10,,1974,12,27,1977,10,10,,,,,hil,0
314,1982,1990,93,140,91,1620,2,Nicaragua,Honduras,Contras/FDN,1,3/22/1986; 9/9/1989,1986,MID 2353 (GSS); MID 3905 (GSS),,Nicaraguan troops crossing into Honduras to fight guerrillas; Nicaraguan troops attack several Honduran army posts.,1,1983,1983,"""Nicaragua's Role in Revolutionary Internationalism,"" Vernon A. Walter, Statement before the UN Security Council, 7/1/1986","""But let us not stop our examination with El Salvador. Others as well have suffered from ""revolutionary internationalism."" Honduras has been the target of attempted subversion. Twice, in 1983 and 1984, the Sandinistas sought to infiltrate groups into Honduras to initiate a guerrilla war against the government of that country. A large number of these guerrillas were captured and attested to Nicaragua's role in their training, direction, and infiltration across the border. In 1985, members of the Nicaraguan intelligence services were captured inside Honduras and confessed their involvement in conveying arms to subversive groups in Honduras.""",,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1974-12-27,1977-10-10,,1974,12,27,1977,10,10,,,,,hil,0
315,1984,1986,93,140,670,1620,2,Nicaragua,Saudi Arabia,Contras/FDN,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1974-12-27,1977-10-10,,1974,12,27,1977,10,10,,,,,hil,0
316,1985,1986,93,140,713,1620,2,Nicaragua,Taiwan,Contras/FDN,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1974-12-27,1977-10-10,,1974,12,27,1977,10,10,,,,,hil,0
317,1982,1984,520,141,530,1349,1,Somalia,Ethiopia,SSDF,0,0,,,,"At this point in the overall conflict, Ethiopia has pushed Somali forces back and had essentially won, leaving Somalia in little position to retaliate/continue supporting the WSLF in Ethiopia",0,0,,,,"At this point in the overall conflict, Ethiopia has pushed Somali forces back and had essentially won, leaving Somalia in little position to retaliate/continue supporting the WSLF in Ethiopia",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,133,ec,0
318,1983,1988,520,141,530,1350,1,Somalia,Ethiopia,SNM,0,0,,,,"At this point in the overall conflict, Ethiopia has pushed Somali forces back and had essentially won, leaving Somalia in little position to retaliate/continue supporting the WSLF in Ethiopia",0,0,,,,"At this point in the overall conflict, Ethiopia has pushed Somali forces back and had essentially won, leaving Somalia in little position to retaliate/continue supporting the WSLF in Ethiopia",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,133,ec,0
319,2002,2002,520,141,530,1354,2,Somalia,Ethiopia,SRRC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
320,2006,2008,520,141,531,1355,2,Somalia,Eritrea,ARS/UIC,0,0,,,,,1,1/26/2009,2009,"Tekle, Tesfa-alem. “Red Sea Afar Rebels Attack Eritrean Military Camp.” Sudan Tribune, January 26, 2009. https://www.sudantribune.com/spip.php?article29974",The Eritrean rebel The Red Sea Afar Democratic Organization (RSADO) on Monday claimed killing at least 20 government soldiers in a night raid it carried out during the weekend at a military camp in the northern region of Denkalya.,"Proxy relationship is between the ELF and Somali government, but the ELF is a part of a larger opposition alliance, the Eritrean Democratic Alliance, which comprises 10+ other rebel groups. It was other members of this alliance which actually attacked the Eritrean government and the ELF was not named as participating in this source's attack",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
321,2008,2009,520,141,531,1578,2,Somalia,Eritrea,Al-Shabaab,0,0,,,,,1,1/26/2009,2009,"Tekle, Tesfa-alem. “Red Sea Afar Rebels Attack Eritrean Military Camp.” Sudan Tribune, January 26, 2009. https://www.sudantribune.com/spip.php?article29974",The Eritrean rebel The Red Sea Afar Democratic Organization (RSADO) on Monday claimed killing at least 20 government soldiers in a night raid it carried out during the weekend at a military camp in the northern region of Denkalya.,"Coding copied from confint 320 (UIC/Somalia) -- Somalia’s relationship with UIC is very similar as with Al-Shabaab, as the latter is a more extremist offshoot of the former and started as the UIC’s armed wing. Individual militants split from UIC/ARS in 2006 and created Al-Shabaab to continue fighting the TFG, while the less-militant successor to the UIC became the ARS. News searches/research for coding 320 also covered this period and nothing significantly changed in terms of the Somali government's/allies capabilities. Also, see coding notes for 320",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,"kc, ec",0
322,2009,2009,520,141,531,1882,2,Somalia,Eritrea,Hizbul Islam,0,0,,,,,1,1/26/2009,2009,"Tekle, Tesfa-alem. “Red Sea Afar Rebels Attack Eritrean Military Camp.” Sudan Tribune, January 26, 2009. https://www.sudantribune.com/spip.php?article29974",The Eritrean rebel The Red Sea Afar Democratic Organization (RSADO) on Monday claimed killing at least 20 government soldiers in a night raid it carried out during the weekend at a military camp in the northern region of Denkalya.,"Coding copied from confint 320 (UIC/Somalia) -- Hizbul is another Islamist group which formed after the UIC was defeated and was succeeded by the less-militant ARS. Individual militants split from UIC/ARS in 2006 and created Hizbul Islam to continue fighting the TFG. It should be noted that, even though both Al-Shabaab are Hizbul Islam are created after the UIC is defeated in 2006, it is not strictly accurate to call these two allies as some factions within these two are fighting each other around the intervention period. However, both have their origins in the UIC (confint 320) which is the basis for these codings. Also, see coding notes for 320",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
324,1982,1982,520,141,620,1349,2,Somalia,Libya,SSDF,0,0,,,,,0,0,,,,"Worth noting that the USA (Somalian ally) establishes an oil embargo against Libya as a response to Libyan intervention, but no violent retaliation ",0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
325,1995,1995,520,141,620,1353,2,Somalia,Libya,USC/SNA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
327,2009,2009,520,141,678,1578,2,Somalia,Yemen,Al-Shabaab,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1982-01-18,1982-12-31,,1982,1,18,1982,12,31,,,,,ec,0
329,1986,2001,630,143,645,1151,2,Iran (Persia),Iraq,MEK,1,4-5-1992; 11-6-1994; 6-9-1999,1992,MID #3566 (GSS); MID #4113; MID #4292,,"Iranian warplanes attacked rebels in Ashraf, Iraq. Second MID is not in GSS, even though it is Iran retaliating against rebels in Iraq, sending rockets and using warplanes to bomb positions. Third MID is potentially also covert, as Iranian operatives exploded a bus in Baghdad, killing six Iranian rebels and one Iraqi civilian. Iran later attacked an MKO camp north of Baghdad by launching three Skud missiles.",1,1987; 3/18/1991,1987,"UCDP #3455; ""Republican Guard attack 'killed 400',"" Financial Times, 3/18/1991","""Mr Bayan Jabr, of the Tehran-based Supreme Council of the Islamic Revolution in Iraq (SCIRI), said rebels had taken the city of Kut. They were also advancing on Baghdad from Hilla and were less than 100km from the capital.""","Iran started supporting Shia rebels in 1982, before Iraq's support for the MEK, but there was a lull in Iranian support after 1984, resuming again in 1987. According to other sources, Shia rebels were locked in a brutal conflict with Saddam Hussain's regime, especially after the end of the Iran-Iraq War.",0,0,,,,,0,0,,,,,0,0,,,,,1,7-25-1996,1996,MID #4192 (GSS),,"Iran bombed and then three days later invaded Northern Iraq, but it was against Kurdish separatists, so not sure if that counts as retaliating against Iraq the state.",1972-08-13,1979-12-31,,1972,8,13,1979,12,31,,,,44,hil,0
330,1979,1979,630,144,645,1154,2,Iran (Persia),Iraq,APCO,1,1980-9,1980,"Razoux, p. 495; MID #2115",,Razoux notes in his timeline that Iranian artillery shelled Iraqi border positions prior to the Iraqi invasion. This appears to be after Iraq had started supporting Arab separatists. Gibler's MID narrative mentions hundreds of border violations by both states prior to the onset of the war. ,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1979-05-30,1979-05-31,,1979,5,30,1979,5,31,,,,,"kv, hil",0
331,1980,1980,450,146,2,1357,2,Liberia,United States,Military Faction of Liberia (forces of Samuel Doe),0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,,hil,0
332,1989,1990,450,146,437,1358,2,Liberia,Ivory Coast,NPFL,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1,1/4/1990,1990,MID #3954 (GSS),,Liberian government threatened Ivory Coast over their support for the rebels.,0,0,,,,,1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,,"ts, hil",0
333,2003,2003,450,146,437,1361,2,Liberia,Ivory Coast,MODEL,0,0,,,,,1,1/16/2003,2003,"UCDP #1935, #1944; ""Govt. Says Ivory Coast Rebels Attacked,"" Associated Press, 1/16/2003","""Ivory Coast's military claimed fighters crossed over from Liberia and attacked their positions in the west on Thursday, in what it called a ""flagrant violation"" of a truce for peace talks.""","Some uncertainty over whether Charles Taylor directed this, or if this was just rebels moving back and forth. But it was intense throughout the year, with repeated charges of Liberian intervention and even threats to retaliate (Ivory Coast had defense pact with France).",0,0,,,,,0,0,,,,,1,3/3/2003,2003,"""20 Dead in Latest Liberia-Ivory Coast Border Fighting,"" Voice of America News, 3/3/2003","""The defense minister of Liberia, Daniel Chea, is accusing the Ivory Coast military of supporting Liberian rebels fighting his armed forces. Mr. Chea says this amounts to ""a declaration of war."" Mr. Chea says Liberia could send troops into Ivory Coast on a counter-attack, after Ivory Coast helped rebels who attacked the Liberian border town of Toe on Friday.""",,0,0,,,,,1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,410; 411,"ts, hil",0
334,2000,2003,450,146,438,1360,2,Liberia,Guinea,LURD,0,0,,,,,1,9/15/2000,2000,"""Guinea says gangs backed by Liberia, Burkina Faso continue attacks,"" Agence France Press, 9/15/2000","""Armed gangs backed by Liberia, Burkina Faso and rebels from Sierra Leone are continuing to launch attacks along Guinea's southern border, the government in Conakry charged on Friday.""",,0,0,,,,,0,0,,,,,1,7/11/2000,2000,"""Liberia Threatens War with Guinea,"" The Perspective, 7/11/2000","""On Monday, Liberia's Information Minister, Joe Mulbah, told the BBC, ""we are going to exert all efforts to ensure that these sporadic incursions are stopped. Our people must live in peace We are going to ensure that we chase them to their hideouts and destroy their hideouts completely, threatening to ""chase"" the dissidents to their ""hideouts"" this time.""","Not sure about the source, but they cite BBC.",1,1999; 09/27/2000,1999,"MID #4302 (Gibler); ""Liberia calls Guinea's use of heavy artillery ""tantamount to full-scale war"","" BBC Summary of World Broadcasts, 9/27/2000",,Guinea claimed that Liberia attacked several Guinean villages in early September; Lot of cross border incidents and accusations and veiled threats of full war.,1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,,"ts, hil",0
335,1989,1990,450,146,439,1358,3,Liberia,Burkina Faso,NPFL,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,,"ts, hil",0
337,1989,1989,450,146,620,1358,2,Liberia,Libya,NPFL,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,11/14/1990,1990,"http://www.lexisnexis.com/lnacui2api/api/version1/getDocCui?lni=40FN-18J0-00VY-7423&csi=270944,270077,11059,8411&hl=t&hv=t&hnsd=f&hns=t&hgn=t&oc=00240&perma=true",DIPLOMATIC moves to end Libyan backing for Liberian rebels will be launched next week by West African states.,"This was previously coded as an ambiguous retaliation, but to me this looks like a diplomatic end to conflict. - Thomas. Not military action, but diplomatic",1980-04-12,1980-04-12,1980-04-14,1980,4,12,1980,4,12,1980,4,14,,"ts, hil",0
338,1978,1979,230,147,615,1156,2,Spain,Algeria,ETA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1968-06-07,1978-10-22,,1968,6,7,1978,10,22,,,,,ms,0
339,1979,1979,230,147,620,1156,2,Spain,Libya,ETA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1968-06-07,1978-10-22,,1968,6,7,1978,10,22,,,,,ms,0
340,1979,1979,230,147,660,1156,2,Spain,Lebanon,ETA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1968-06-07,1978-10-22,,1968,6,7,1978,10,22,,,,,ms,0
341,1978,1979,230,147,680,1156,2,Spain,South Yemen,ETA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1968-06-07,1978-10-22,,1968,6,7,1978,10,22,,,,,ms,0
342,1980,1980,616,148,620,1362,2,Tunisia,Libya,Resistance Armee Tunisienne,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1980-01-27,1980-01-28,1980-01-28,1980,1,27,1980,1,28,1980,1,28,,ms,0
343,1981,1988,560,150,40,1346,2,South Africa,Cuba,ANC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,116,hil,0
344,1981,1988,560,150,265,1346,2,South Africa,East Germany,ANC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,,hil,0
345,1981,1988,560,150,365,1346,2,South Africa,Russia,ANC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,,hil,0
346,1981,1988,560,150,510,1346,1,South Africa,Tanzania,ANC,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,,hil,0
347,1981,1988,560,150,540,1346,2,South Africa,Angola,ANC,1,08/1981,1981,"The conflicts between Angola and SA involving SWAPO and ANC are hard to disentangle, but South Africa conducted air bombing raids against the ANC specifically in Angola between 1979 and 1989, which alone qualifies as direct retaliation. Angolan support for rebels probably started before 1981, but using that as a starting point for the observation, Operation Protea was launched by SA in August 1981, when they invaded Angolan province Cunene with over 10,000 troops (Minter, p. 41).",,"The conflicts between Angola and SA involving SWAPO and ANC are hard to disentangle, but South Africa conducted air bombing raids against the ANC specifically in Angola between 1979 and 1989, which alone qualifies as direct retaliation. Direct year coded as first year of intervention.",1,11/30/1981,1981,"""Guerilla Leader Claims Attack on Angola's Biggest Refinery,"" Associated Press, November 30, 1981; UCDP 1070-","""The leader of pro-Western UNITA, the main guerrilla opposition force in Marxist Angola, said Monday his troops attacked and set fire to Angola's large oil refinery.""",South Africa continued to support UNITA throughout the decade.,0,0,,,,,1,1979-1989,1981,"Minter, p. 116",,"SA conducted unacknowledged assassinations in Angola, targeting military and non-military leaders of ANC, from 1979 to 1989. First year of intervention coded as covert date.",1,0,1981,MID #1441 (GSS),,Undated MID says both Angola and South Africa threatened to invade each other for external rebel support. Threat year coded as first year of intervention.,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,210; 211,hil,0
348,1981,1983,560,150,541,1346,1,South Africa,Mozambique,ANC,1,1/30/1981; 5/23/1983,1981,"""S. Africa slays guerrillas in Mozambique attack,"" Globe and Mail, January 31st, 1981; Joseph Lelyveld, Special To The New York Times. “SOUTH AFRICA JETS RAID MOZAMBIQUE IN REPLY TO REBELS.” The New York Times, The New York Times, 23 May 1983, www.nytimes.com/1983/05/24/world/south-africa-jets-raid-mozambique-in-reply-to-rebels.html; MID #3070 (GSS)","""South African troops crossed into neighboring Mozambique yesterday for the first time and destroyed three guerrilla command centres in the capital of Maputo, South Africa's Defence chief announced.; South Africa said today that its planes staged an early morning raid on installations and residences of the African National Congress in the Mozambican capital of Maputo.""",Direct attack on ANC rebel bases in Mozambique,1,7/23/1983,1983,"""Mozambican rebels claim victories,"" United Press, August 18, 1983; UCDP 2950-2958","""South African-backed guerrillas claimed Thursday their forces overran and briefly occupied five Mozambican garrisons, killing more than 150 soldiers in recent fighting in the African nation. A rebel spokesman in a telephone call to UPI said the Mozambican National Resistance -- RENAMO -- also attacked two freight trains and sabotaged a section of track on three different lines in the period from July 23 to Aug. 11.""",Note: SA started supporting rebels in Mozambique the year before Mozambique started supporting the ANC.,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,232,"kv, hil",0
349,1981,1988,560,150,551,1346,1,South Africa,Zambia,ANC,1,5/19/1986; 4/9/1987,1986,MID #2571 (not in GSS); MID #2810 (not in GSS),,Also threat.,0,0,,,,,0,0,,,,,0,0,,,,,1,4/9/1987,1987,MID #2810 (not in GSS),,SA threaten Zambia because they allow ANC to travel through their territory. Results in direct retaliation.,0,0,,,,,1978-02-01,1981-08-07,,1978,2,1,1981,8,7,,,,,hil,0
350,1992,1992,750,152,770,1157,2,India,Pakistan,PLA,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,0,0,,,,,1979-04-26,1982-07-31,,1979,4,26,1982,7,31,,,,,"kc, ms",0
